PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
166,2024-03-08,16:24:51.27,4,3,"Campbell, Luke",1000270459,Right,ALV_CCO,"Ballard, Jason",10280843,Right,SOU_SUB,Undefined,5,Top,2,1,1,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.11458,-1.152537,-4.045455,2389.414377,233.311857,1:45,6.04466,1.77493,6.1792,-21.5269,14.19765,17.50698,3.18353,-0.50855,80.43979,-5.221688,-0.895551,0.430184,,,,,,,,,,,,-10.1763,8.0126,-1.47718,50,5.94625,8.33065,-127.77171,-3.21426,-16.81569,26.42978,-18.93369,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,71efff40-dd9a-11ee-95c8-6bb71ff6f4b1,87.61928,,,7.67479,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:24:51.27,2024-03-08T16:24:51.2793140-06:00,2024-03-08T22:24:51.2793140Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,7a0ec799-3f53-49fc-ba02-0b7d0239cde2,54.32474,-128.66318,13.21489,6.0439,-2.57563,-9.46684,-1.76774,8.89784,-8.40785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
167,2024-03-08,16:25:05.79,4,4,"Campbell, Luke",1000270459,Right,ALV_CCO,"Ballard, Jason",10280843,Right,SOU_SUB,Undefined,5,Top,2,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.31582,-1.352696,-2.448396,2664.810196,60.561543,8:00,6.14068,1.69468,5.48365,-51.07593,-6.82414,-14.54406,0.61726,-1.80966,74.1609,-10.570046,-5.042422,0.478781,,,,,,,,,,,,6.72426,-2.78205,-1.4692,50,5.98647,5.53902,-116.5359,-4.50727,9.18174,23.3439,-35.97284,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,7a9c9bd0-dd9a-11ee-95c8-6bb71ff6f4b1,78.72589,,,6.15491,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:25:05.79,2024-03-08T16:25:05.7913396-06:00,2024-03-08T22:25:05.7913396Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,117c00a8-a9bb-4f8c-b9d2-9faaf341189b,55.02376,-117.53793,11.67195,6.1468,-2.96315,-17.98642,-1.6985,5.1449,4.59087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
168,2024-03-08,16:25:25.63,4,5,"Campbell, Luke",1000270459,Right,ALV_CCO,"Ballard, Jason",10280843,Right,SOU_SUB,Undefined,5,Top,2,2,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.86821,2.377976,-0.189665,2767.868753,73.22211,8:30,6.15037,1.71113,5.11698,-52.85948,-3.80957,-17.99257,3.98698,0.03307,70.06667,-7.223184,-3.373228,0.50407,,,,,,,,,,,,8.84315,-2.08315,-1.67875,50,6.33331,1.09996,-111.44123,2.77374,11.03572,21.45871,-34.77371,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,8675e740-dd9a-11ee-95c8-6bb71ff6f4b1,74.77624,,,6.80154,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:25:25.63,2024-03-08T16:25:25.6373812-06:00,2024-03-08T22:25:25.6373812Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,c2e06f15-817d-4197-ac4c-69c96a2fee70,55.3877,-112.47388,10.72936,6.15957,4.44714,-17.38685,-1.7189,0.56889,5.51786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
169,2024-03-08,16:25:41.45,4,6,"Campbell, Luke",1000270459,Right,ALV_CCO,"Ballard, Jason",10280843,Right,SOU_SUB,Undefined,5,Top,2,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,87.98385,-3.51902,-5.01177,2430.753727,226.675624,1:30,6.09985,1.58736,6.41489,-21.62686,13.82749,13.51434,1.04559,-1.90623,81.14437,-7.580362,-2.574057,0.428555,,,,,,,,,,,,-8.39355,8.47422,-1.23418,50,5.8369,10.65912,-127.34036,-8.48112,-13.88124,24.38809,-18.15937,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,8fdbc1b0-dd9a-11ee-95c8-6bb71ff6f4b1,87.95249,,,6.83949,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:25:41.45,2024-03-08T16:25:41.4578228-06:00,2024-03-08T22:25:41.4578228Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,43c0ec7a-0eeb-4cf6-bf65-6d675c57a56f,54.09055,-128.12139,12.19405,6.0992,-7.89956,-9.07969,-1.58265,11.10367,-6.94062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
170,2024-03-08,16:26:12.44,5,1,"Campbell, Luke",1000270459,Right,ALV_CCO,"Jones, Shane",1000221279,Right,SOU_SUB,Undefined,5,Top,2,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.74009,-1.374582,-2.746437,2367.150945,224.207095,1:30,6.0664,1.68495,6.15108,-20.2719,15.55398,13.81729,3.10521,0.29663,79.66488,-5.252649,-0.257124,0.430794,,,,,,,,,,,,-7.99004,8.86343,-1.48239,50,5.95127,5.58263,-128.56039,-3.6662,-13.11781,31.38089,-17.62233,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,a25055e0-dd9a-11ee-95c8-6bb71ff6f4b1,87.49523,,,9.07521,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:26:12.44,2024-03-08T16:26:12.4465716-06:00,2024-03-08T22:26:12.4465716Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,51f38e30-c171-454d-967a-bfd1c62a0308,54.34855,-129.6175,15.69045,6.06477,-3.07257,-8.81116,-1.67789,6.02452,-6.5589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
171,2024-03-08,16:26:25.53,5,2,"Campbell, Luke",1000270459,Right,ALV_CCO,"Jones, Shane",1000221279,Right,SOU_SUB,Undefined,5,Top,2,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.33642,-1.086211,-4.123783,2465.530654,216.18086,1:15,6.14033,1.64259,6.27107,-21.35694,15.11024,10.14595,3.35644,-1.3204,79.31356,-5.144371,-2.296788,0.434633,,,,,,,,,,,,-6.45859,8.52457,-1.34145,50,6.04921,8.71534,-126.53758,-3.0083,-10.40493,27.357,-18.44079,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,aa283d50-dd9a-11ee-95c8-6bb71ff6f4b1,86.72246,,,8.02285,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:26:25.53,2024-03-08T16:26:25.5327284-06:00,2024-03-08T22:26:25.5327284Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,34cd6340-b676-4a3a-a54c-dae47ec350c0,54.23038,-127.44889,13.6785,6.13919,-2.39401,-9.2204,-1.63755,9.06195,-5.20246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
172,2024-03-08,16:26:39.73,5,3,"Campbell, Luke",1000270459,Right,ALV_CCO,"Jones, Shane",1000221279,Right,SOU_SUB,Undefined,5,Top,2,0,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,79.19544,0.832055,-1.65335,2709.648691,58.864137,8:00,6.13987,1.66598,5.30664,-51.89822,-5.70311,-12.10977,2.59651,-0.89573,71.96581,-8.605843,-3.804548,0.489181,,,,,,,,,,,,5.49347,-2.58662,-1.50677,50,6.17811,3.81162,-114.78305,-0.17381,7.21564,24.3112,-35.57153,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,b29cd9f0-dd9a-11ee-95c8-6bb71ff6f4b1,77.05215,,,7.22963,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:26:39.73,2024-03-08T16:26:39.7337140-06:00,2024-03-08T22:26:39.7337140Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,d671fa08-b63f-4c62-8548-abc5f0e62357,55.19647,-115.87844,12.1556,6.14983,1.42894,-17.78577,-1.67119,3.4865,3.60782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
173,2024-03-08,16:29:34.50,1,1,"Walters, Adam",1000221258,Right,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,5,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.97855,0.565543,-1.813517,1813.510046,214.119232,1:15,5.92113,1.30173,6.15934,-29.23446,10.13993,5.99992,4.00771,0.12566,76.46644,-4.922068,-0.731888,0.451625,,,,,,,,,,,,-3.61276,5.47111,-1.16684,50,5.94921,3.62598,-121.93787,0.32136,-5.41472,24.99488,-23.97407,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,1acd5e00-dd9b-11ee-95c8-6bb71ff6f4b1,83.45955,,,7.51211,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:29:34.50,2024-03-08T16:29:34.5009716-06:00,2024-03-08T22:29:34.5009716Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,d974c602-a194-47e2-ae4e-cbfb48b44366,54.34219,-122.82471,12.49744,5.92272,1.17198,-11.98704,-1.2989,3.8181,-2.70736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
174,2024-03-08,16:29:45.30,1,2,"Walters, Adam",1000221258,Right,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,5,Bottom,0,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.65897,0.487247,-3.055922,1777.38533,228.016894,1:30,5.87324,1.29877,6.34736,-32.75813,7.58878,6.99134,3.59261,-0.93462,75.45342,-5.649889,-1.792679,0.457169,,,,,,,,,,,,-4.49992,4.21831,-1.0795,50,5.89345,6.14411,-119.98129,0.05723,-6.53987,23.86279,-26.04342,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,213bf170-dd9b-11ee-95c8-6bb71ff6f4b1,82.44754,,,7.20556,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:29:45.30,2024-03-08T16:29:45.3095988-06:00,2024-03-08T22:29:45.3095988Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,262649dc-ce4b-41ac-8a90-fdb7dad798ef,54.15497,-120.80483,11.93139,5.87596,0.95603,-13.02171,-1.29544,6.36982,-3.26993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
175,2024-03-08,16:29:55.84,1,3,"Walters, Adam",1000221258,Right,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,5,Bottom,0,1,1,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.71525,-0.728396,-3.213594,1861.254651,200.413057,12:45,5.86227,1.39148,6.36506,-27.03301,12.29186,4.10095,2.93808,-1.22738,76.47342,-5.819989,-2.472668,0.451341,,,,,,,,,,,,-3.05004,7.00307,-1.16044,50,5.79683,6.66678,-121.48296,-2.31266,-4.54501,24.43413,-21.73848,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,2782ffb0-dd9b-11ee-95c8-6bb71ff6f4b1,83.51208,,,7.24183,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:29:55.84,2024-03-08T16:29:55.8473780-06:00,2024-03-08T22:29:55.8473780Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,1569d13f-cbbb-433a-92ed-cc0e9baa2df6,54.13687,-122.31219,12.21706,5.86279,-1.57492,-10.86924,-1.38931,6.82102,-2.2725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
176,2024-03-08,16:30:08.01,1,4,"Walters, Adam",1000221258,Right,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,5,Bottom,0,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,74.6304,-0.939059,-2.136613,2016.000902,125.847102,10:15,5.91449,1.32614,5.85253,-46.29207,4.24855,-3.58351,1.18351,-0.95886,68.56144,-9.440961,-2.779921,0.511672,,,,,,,,,,,,1.21642,2.87851,-1.15013,50,5.81073,4.16434,-108.31684,-3.13653,1.43491,20.16992,-28.77845,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,2ec6e480-dd9b-11ee-95c8-6bb71ff6f4b1,73.66525,,,6.06896,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:30:08.01,2024-03-08T16:30:08.0110000-06:00,2024-03-08T22:30:08.0110000Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,8e3789f1-20f8-4dd2-86ee-da30fa81f1e9,54.65204,-109.17967,10.08496,5.91857,-1.90544,-14.38923,-1.32696,4.10296,0.71746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.93821,,,0.942139,,,,5.80569,6.17957,6.44313,64.23259,6.83024,60.56269,5.93249,68.08074,-6.5119,6.22875,12.72421,-12.79878,6.50772,61.02709,-3.84126,High,High,High,,,High,High,High
177,2024-03-08,16:30:37.31,2,1,"Walters, Adam",1000221258,Right,SOU_SUB,"Olivarez, JJ",1000231382,Right,ALV_CCO,Undefined,5,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.27463,-0.454564,-3.001249,1891.622138,201.55375,12:45,5.90331,1.46681,6.22751,-25.93328,13.17146,4.68902,3.32219,-0.91425,76.69905,-5.346,-2.156074,0.450076,,,,,,,,,,,,-3.28929,7.35107,-1.24433,50,5.8564,6.22485,-122.24631,-1.72011,-4.95087,25.30351,-21.10958,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,4032e250-dd9b-11ee-95c8-6bb71ff6f4b1,83.74677,,,7.57558,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:30:37.31,2024-03-08T16:30:37.3104692-06:00,2024-03-08T22:30:37.3104692Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,30adb32a-710d-4230-9924-254b0819eb9d,54.2729,-123.12757,12.65176,5.9035,-0.98491,-10.55479,-1.46412,6.39727,-2.47543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
178,2024-03-08,16:30:47.01,2,2,"Walters, Adam",1000221258,Right,SOU_SUB,"Olivarez, JJ",1000231382,Right,ALV_CCO,Undefined,5,Bottom,1,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.55854,0.18807,-2.877324,1958.69272,91.650696,9:00,5.95528,1.32286,5.99314,-47.42034,1.72532,-3.62449,2.17811,-1.64812,69.17478,-8.554517,-3.528488,0.504561,,,,,,,,,,,,0.99724,1.315,-1.09379,50,5.94413,5.63719,-109.6143,-1.0437,1.20366,20.81947,-30.58687,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,46064730-dd9b-11ee-95c8-6bb71ff6f4b1,74.70337,,,6.38376,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:30:47.01,2024-03-08T16:30:47.0116916-06:00,2024-03-08T22:30:47.0116916Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,867189a3-6e6c-4c19-a508-e46a270da2f7,54.51013,-110.46761,10.40973,5.96122,0.20993,-15.29344,-1.32382,5.58786,0.60183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
179,2024-03-08,16:30:58.64,2,3,"Walters, Adam",1000221258,Right,SOU_SUB,"Olivarez, JJ",1000231382,Right,ALV_CCO,Undefined,5,Bottom,1,0,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.33787,-1.605015,-3.644117,1906.000435,219.948005,1:15,5.96812,0.96944,6.14867,-27.51545,11.49095,8.58575,2.18861,-1.6871,77.32009,-6.745439,-2.099234,0.44951,,,,,,,,,,,,-5.44784,6.76552,-0.6959,50,5.83142,7.45903,-122.30664,-4.26124,-8.25508,24.04012,-21.92232,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,4cebdf60-dd9b-11ee-95c8-6bb71ff6f4b1,83.85227,,,7.01778,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:30:58.64,2024-03-08T16:30:58.6477108-06:00,2024-03-08T22:30:58.6477108Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,489762fa-10c5-4e8e-8389-5d4e4f0f13c7,54.35446,-123.15957,12.02006,5.96881,-3.48345,-10.96116,-0.96573,7.75191,-4.12754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
180,2024-03-08,16:31:12.53,2,4,"Walters, Adam",1000221258,Right,SOU_SUB,"Olivarez, JJ",1000231382,Right,ALV_CCO,Undefined,5,Bottom,1,1,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.18704,-0.307843,-3.762984,1877.867298,204.523035,12:45,5.88177,1.20764,6.278,-26.22084,13.64379,5.65422,3.41231,-1.79498,76.14887,-5.244012,-2.744314,0.454428,,,,,,,,,,,,-3.95587,7.55386,-0.93175,50,5.84615,7.72213,-120.66996,-1.39105,-5.83916,23.24316,-21.02403,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,553d8ab0-dd9b-11ee-95c8-6bb71ff6f4b1,82.9448,,,7.03817,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:31:12.53,2024-03-08T16:31:12.5373492-06:00,2024-03-08T22:31:12.5373492Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,24691a42-edd3-496b-bb10-cf9ee61f5ff1,54.22386,-121.48083,11.62158,5.88188,-0.6576,-10.51201,-1.2047,7.92583,-2.91958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
181,2024-03-08,16:31:29.05,2,5,"Walters, Adam",1000221258,Right,SOU_SUB,"Olivarez, JJ",1000231382,Right,ALV_CCO,Undefined,5,Bottom,1,2,2,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,73.47092,0.994442,-2.24523,1928.889005,64.852426,8:15,5.92237,1.30273,6.16599,-53.77747,-2.23602,-8.30386,2.36036,-1.46442,67.41978,-8.930098,-3.742934,0.516713,68.66384,51.20683,56.74924,5869.696409,39.72592,69.65648,102.57602,144.09117,102.0821,73.593518,4.133296,3.63827,-0.9911,-1.12815,50,5.97045,4.45895,-106.69668,0.33422,4.16169,19.68191,-33.30773,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,5f1d7720-dd9b-11ee-95c8-6bb71ff6f4b1,72.94651,73.99492,,6.05115,,,,0.55996,2.22374,1.56578,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:31:29.05,2024-03-08T16:31:29.0579508-06:00,2024-03-08T22:31:29.0579508Z,Popup,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,9a08c2c1-b356-4607-9db3-8d126161f5e3,54.33907,-107.49411,9.84095,5.92957,1.68371,-16.65386,-1.30539,4.29033,2.08084,,0.56072,34.57497,-12.27787,2.9123,-0.53131,0.08319,-0.02732,0.00703,-0.00062,2.22297,78.5111,-25.37902,2.99505,-0.72363,0.17452,-0.03427,0.00406,-0.0002,1.56667,52.74221,-5.26123,0.01701,0.1982,-0.07915,0.01203,-0.00099,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
182,2024-03-08,16:31:49.79,2,6,"Walters, Adam",1000221258,Right,SOU_SUB,"Olivarez, JJ",1000231382,Right,ALV_CCO,Undefined,5,Bottom,1,2,2,Slider,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.10675,-1.914806,-5.205904,1847.042986,220.605726,1:15,5.92356,1.11492,6.37423,-28.12998,11.15375,8.42367,1.80953,-2.98652,76.6908,-7.190422,-3.689306,0.451105,,,,,,,,,,,,-5.89008,6.788,-0.74148,50,5.77169,10.7621,-121.65098,-4.89318,-8.77819,25.0861,-22.05767,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,6b68be40-dd9b-11ee-95c8-6bb71ff6f4b1,83.55579,,,7.41595,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:31:49.79,2024-03-08T16:31:49.7995828-06:00,2024-03-08T22:31:49.7995828Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,26df84c1-5eaa-4c93-88fe-f7da26310131,54.12705,-122.49909,12.54305,5.92451,-4.14746,-11.02884,-1.11034,11.05887,-4.38909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
183,2024-03-08,16:32:02.35,2,7,"Walters, Adam",1000221258,Right,SOU_SUB,"Olivarez, JJ",1000231382,Right,ALV_CCO,Undefined,5,Bottom,1,3,2,Fastball,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,81.17538,1.034966,-2.68648,1805.137042,220.866175,1:15,5.91443,1.23433,6.20235,-31.36659,10.78879,8.13469,4.25713,-0.56961,73.82695,-4.8584,-1.220425,0.467302,,,,,,,,,,,,-4.95516,5.71343,-1.03588,50,5.97674,5.21593,-117.77305,1.22057,-6.92573,23.38647,-24.18854,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,72e42dd0-dd9b-11ee-95c8-6bb71ff6f4b1,80.65967,,,7.34843,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,22:32:02.35,2024-03-08T16:32:02.3506996-06:00,2024-03-08T22:32:02.3506996Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,0b654665-7fef-4393-bfcd-ac1bc616f68f,54.29832,-118.6235,11.69323,5.91636,2.1002,-12.09427,-1.23014,5.46779,-3.46286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
